0.9114113,1.241176,0.4563666
0.9288996,1.209142,0.4545304
0.9365911,1.157176,0.4335462
0.9479151,1.078049,0.4113438
0.9576622,1.005632,0.3690873
0.966971,0.9428763,0.3355196
0.9627305,0.9031863,0.2865265
0.9649585,0.874835,0.2333514
0.9593066,0.8688679,0.1802932
0.9590068,0.8697885,0.1235572
0.9516298,0.8823433,0.0779957
0.9557428,0.8979818,0.0414082
0.9604368,0.9109896,0.01635268
0.9686272,0.9243369,-0.007393599
0.9793015,0.9331938,-0.03019851
0.9899038,0.9434892,-0.05426732
0.9942806,0.9526804,-0.07981616
0.9915693,0.9601751,-0.1022179
0.981517,0.9582725,-0.1175257
0.966446,0.9677736,-0.1227798
0.9484625,0.9878113,-0.1094017
0.9271725,1.017816,-0.08516571
0.9076637,1.071487,-0.03986244
0.8771648,1.125624,0.01421309
0.8588864,1.185994,0.0889608
0.8370184,1.241575,0.1640587
0.8339577,1.284338,0.2388206
0.8404058,1.302611,0.3126831
0.8567006,1.306285,0.3721945
0.8760115,1.288387,0.4162044
0.9007715,1.258428,0.4457584
0.9171131,1.227664,0.4565845
0.9310688,1.196013,0.4551992
0.9400654,1.123878,0.4389497
0.9510075,1.046777,0.4166018
0.9616308,0.9808661,0.3776407
0.9645513,0.9230558,0.3399571
0.9635757,0.8936467,0.2907817
0.9610546,0.8690979,0.2348656
0.9608714,0.8688781,0.1795835
0.9534323,0.8723755,0.1223583
0.954411,0.8871889,0.07505439
0.9553243,0.902464,0.03964914
0.9653871,0.9158067,0.01452047
0.9707988,0.9278506,-0.008038908
0.9862548,0.9373295,-0.03281823
0.9908234,0.9471776,-0.05585051
0.9967984,0.9566252,-0.08117607
0.9879916,0.9588567,-0.10356
0.978408,0.9605243,-0.1183073
0.9609697,0.975456,-0.1220478
0.9428802,0.9951016,-0.1081148
0.9213948,1.038979,-0.08259466
0.9011174,1.0895,-0.03938192
0.8708776,1.1471,0.01766359
0.8515534,1.207808,0.09102253
0.8338362,1.256196,0.1673514
0.8341157,1.297421,0.2421016
0.8443148,1.304038,0.3142366
0.8613611,1.306092,0.375117
0.8820126,1.278304,0.4176555
0.9044584,1.247795,0.4464383
0.9210113,1.216344,0.4565573
0.9326806,1.174384,0.4550894
0.9425465,1.095682,0.4388278
0.9528046,1.020694,0.4152423
0.9647568,0.9572614,0.3759037
0.9634049,0.9099953,0.3399403
0.964864,0.8821035,0.2937964
0.9597967,0.8689203,0.2399567
0.962402,0.8688735,0.1840154
0.9518948,0.8787858,0.1271558
0.9579084,0.8935912,0.07825707
0.9568941,0.9074005,0.04060544
0.96809,0.9201288,0.01481929
0.9743263,0.9307165,-0.007775426
0.9895128,0.940673,-0.03059086
0.9922006,0.9500392,-0.05464417
0.9949657,0.9594677,-0.07953668
0.9847518,0.9582289,-0.1023289
0.9724482,0.9624202,-0.1176427
0.9548399,0.9811017,-0.1224929
0.9350361,1.002392,-0.1086232
0.9146793,1.055477,-0.08292374
0.8893079,1.10891,-0.03864199
0.8641667,1.164394,0.0191899
0.8429408,1.224153,0.09634019
0.8323967,1.26868,0.169701
0.8363819,1.300683,0.2476495
0.8490908,1.305224,0.3178533
0.8675187,1.297161,0.3772057
0.8907225,1.268133,0.4182997
0.9095446,1.239322,0.4475456
0.9257935,1.206823,0.4565206
0.934868,1.148246,0.4549319
0.9454691,1.069341,0.4369136
0.9549243,0.9986892,0.4143277
0.9675608,0.9369339,0.3740422
0.962817,0.9005921,0.3352614
0.9661226,0.8735927,0.2831178
0.9593186,0.8688683,0.2282562
0.9619914,0.8700738,0.1743491
0.9513704,0.882701,0.1178515
0.9568227,0.8978676,0.07215449
0.9582759,0.9108998,0.03789397
0.9681231,0.9245809,0.01118222
0.9758152,0.9331955,-0.01130688
0.9895931,0.9435139,-0.03496093
0.9926507,0.952686,-0.05958608
0.9940387,0.9601698,-0.08465542
0.9839482,0.9582701,-0.1051688
0.9710814,0.9678029,-0.1192174
0.9529735,0.9883251,-0.1210594
0.9330677,1.021187,-0.1062861
0.9141016,1.074562,-0.07831855
0.8866789,1.127083,-0.03178562
0.8626796,1.188103,0.02900423
0.8410428,1.24298,0.1064431
0.8325866,1.285427,0.1837523
0.8373575,1.302507,0.2621846
0.8515621,1.30636,0.3304996
0.8704774,1.287955,0.3905951
0.8963678,1.259196,0.4253464
0.9120679,1.228565,0.4539489
0.9293931,1.196736,0.4563098
0.9365209,1.130048,0.4544599
0.9480848,1.050527,0.4328474
0.9578712,0.9844457,0.4099695
0.9672708,0.9262742,0.3639373
0.9627385,0.8960006,0.330349
0.964085,0.8691122,0.2766724
0.9594604,0.8688673,0.2232538
0.9574057,0.8717821,0.1690843
0.9519427,0.8861816,0.1111616
0.9556112,0.9014629,-0.02337158
0.9607533,0.9145685,-0.04623109
0.9685307,0.9270676,-0.07013398
0.9789452,0.9363303,-0.09335735
0.9898229,0.9462202,-0.1120317
0.9936009,0.9556197,-0.1231637
0.9927612,0.9591594,-0.1159952
0.9827096,0.9599185,-0.09924025
0.9677909,0.9724432,-0.06084384
0.9496402,0.9927766,-0.01540724
0.9295146,1.032433,0.05507333
0.9097722,0.8689244,0.1313922
0.8800821,0.8688723,0.20929
0.8594877,0.8783922,0.2864833
0.8370367,0.8933827,0.3484025
0.8338896,0.9069749,0.4031096
0.8395996,0.9202549,0.4329195
0.855908,0.9303087,0.4567218
0.8747203,0.9397479,0.4559073
0.8999312,0.9491709,0.4487046
0.9151536,0.9580997,0.4260746
0.9302335,0.9584789,0.3976935
0.9379317,0.9614301,0.3541611
0.9492981,0.9778464,0.3176687
0.9597002,0.9971861,0.2645764
0.9659948,1.044058,0.2116004
0.9629495,1.095298,0.1530998
0.9625978,1.152065,0.1005385
0.9597036,1.213471,0.2528634
0.9561627,1.25808,0.356561
0.952562,1.297776,0.4076083
0.9552307,1.303845,0.4364837
0.964029,1.306597,0.4567088
0.9698308,1.280361,0.4556835
0.9834726,1.251007,0.4460133
0.9904372,1.221864,0.4234541
0.9954709,1.184036,0.3909712
0.989683,1.109691,0.3502162
0.9795055,1.034161,0.3109914
0.9619837,0.972625,0.2566061
0.9441981,0.9185869,0.2007282
0.9227554,0.8895792,0.144283
0.9020387,0.8690135,0.09198189
0.8712781,0.8688629,0.05213794
0.852643,0.875859,0.02439532
0.8341572,0.8902714,-0.000651777
0.833989,0.9049218,-0.02345523
0.8433818,0.9179478,-0.05238351
0.8596989,0.9292287,-0.07802349
0.8810077,0.9385424,-0.100564
0.9035547,0.9480971,-0.116537
0.9195249,0.9572502,-0.1231883
0.9316792,0.9587795,-0.1098484
0.9410292,0.9608154,-0.08537005
0.9517532,0.9757429,-0.04002813
0.9627772,0.9950252,0.01750994
0.9639533,1.037889,0.09373688
0.964117,1.087957,0.1688967
0.9606945,1.144172,0.2456727
0.9612022,1.205142,0.3186543
0.9526349,1.252941,0.3786474
0.9552512,1.294157,0.4184602
0.9557608,1.303678,0.4466791
0.9665932,1.306937,0.4565659
0.9720018,1.282385,0.455086
0.989309,1.25251,0.4384897
0.9913257,1.222928,0.4149043
0.9967887,1.188349,0.3740874
0.9870667,1.111055,0.3380027
0.9767732,1.036341,0.2879661
0.9582212,0.9730728,0.2348119
0.9392997,0.9182765,0.1806337
0.9196799,0.8892943,0.1238964
0.8958117,0.8690142,0.07826109
0.8687614,0.868865,0.04239263
0.848421,0.8753842,0.01727191
0.83276,0.8904768,-0.006412208
0.8348063,0.9051645,-0.03108266
0.8465342,0.9177939,-0.0540646
0.8646518,0.9289464,-0.07947734
0.8872426,0.9382691,-0.1018862
0.9069868,0.9480848,-0.1170656
0.9240602,0.9569843,-0.1227916
0.9338931,0.9587876,-0.109994
0.9446627,0.9607977,-0.08678548
0.9546912,0.9756535,-0.0440328
0.9667341,0.9957812,0.01095292
0.963063,1.040711,0.08381201
0.9652206,1.093373,0.1614102
0.9596186,1.149429,0.2372844
0.9633357,1.212445,0.3116398
0.9515948,1.258236,0.37088
0.9579015,1.299309,0.4145216
0.9574615,1.304069,0.4441853
0.9680734,1.306433,0.4566166
0.9746382,1.2787,0.4552297
0.9895027,1.248458,0.440596
0.9922767,1.217996,0.4171953
0.994878,1.176569,0.3783065
0.9852768,1.099214,0.3400803
0.9724745,1.023124,0.2943209
0.9540914,0.9613311,0.240762
0.9340951,0.9127349,0.1844019
0.9138437,0.8846322,0.1244893
0.8862904,0.8689499,0.07783492
0.8631517,0.8688679,0.04129337
0.8413894,0.8783882,0.0152697
0.8325211,0.8934752,-0.008363038
0.8370849,0.9076669,-0.03246221
0.8515993,0.9211558,-0.0561702
0.8699738,0.9309336,-0.08060689
0.8949802,0.940443,-0.1030132
0.9120552,0.9497741,-0.1177164
0.9293486,0.9592094,-0.1226527
0.9369081,0.9582911,-0.109081
0.9481044,0.9619921,-0.08261697
0.9581776,0.979574,-0.03715795
0.9666391,0.9996367,0.0208867
0.9628037,1.048215,0.09864798
0.9640834,1.099836,0.172816
0.9594609,1.157587,0.2512544
0.9571402,1.220498,0.3230339
0.9520867,1.264863,0.3824748
0.9554577,1.300092,0.421084
0.9614675,1.304682,0.4508109
0.9689169,1.302487,0.4563957
0.980619,1.274287,0.4546068
0.9901012,1.244706,0.433007
0.9949135,1.213923,0.4098878
0.9910194,1.169187,0.3644856
0.9809524,1.093069,0.3300297
0.9645018,1.021467,0.2759514
0.9465396,0.9594772,0.2220251
0.9249545,0.9124448,0.1681612
0.9056803,0.8828943,0.1115692
0.8753785,0.8689368,0.06495
0.8565908,0.868867,0.03354065
0.8349146,0.8776699,0.006696165
0.8339975,0.8928193,-0.01569515
0.8422193,0.9070064,-0.03855228
0.8575879,0.9205475,-0.06200489
0.876615,0.9307413,-0.08561867
0.9005843,0.9402658,-0.1067205
0.9160135,0.9498438,-0.1202065
0.9307334,0.9591345,-0.1203116
0.9388092,0.9583462,-0.105426
0.9499224,0.9617918,-0.07640139
0.9607998,0.9797717,-0.03099516
0.9649376,0.9998436,0.02873971
0.9633794,1.050698,0.1042168
0.9615179,1.103228,0.1778471
0.9604759,1.158717,0.2585489
0.9535289,1.220802,0.3279082
0.9545424,1.265514,0.3883486
0.9554652,1.300291,0.4239804
0.9652952,1.304732,0.4518859
0.9709684,1.301092,0.4563553
0.9868151,1.272668,0.4545979
0.9910973,1.243973,0.432883
0.9974435,1.212218,0.4102361
0.9872821,1.165417,0.3645789
0.9763712,1.086693,0.3296559
0.9578639,1.01478,0.2763902
0.9390435,0.9542526,0.2218046
0.9182999,0.9096159,0.1676977
0.8935227,0.8802276,0.1125693
0.8665377,0.8689149,0.06550977
0.846391,0.8688856,0.03494395
0.8325086,0.8793303,0.009655505
0.8350631,0.8938814,-0.01359084
0.8469977,0.907275,-0.03785178
0.8645875,0.9205424,-0.06264284
0.887871,0.9306667,-0.08770075
0.9075967,0.9405325,-0.107698
0.924744,0.9499471,-0.1210902
0.9342222,0.9592485,-0.1185804
0.944658,0.9583406,-0.1030952
0.9547288,0.9618894,-0.07104601
0.9671533,0.9790236,-0.02303616
0.9628793,0.9989305,0.03886927
0.9662893,1.046445,0.1166842
0.9593341,1.097696,0.1943538
0.9610773,1.153088,0.2710111
0.9513687,1.214467,0.3366703
0.957042,1.260354,0.3948032
0.9585663,1.29959,0.4276422
0.9681149,1.304342,0.4554969
0.9751616,1.304549,0.4562021
0.9895197,1.277701,0.4524835
0.9922127,1.24755,0.4284258
0.995462,1.216261,0.4008369
0.9852531,1.170987,0.3569415
0.9723536,1.09629,0.3210257
0.9540406,1.022047,0.2661338
0.9340754,0.9600046,0.2103008
0.9138327,0.9116017,0.151843
0.8867607,0.882136,0.09907179
0.8635071,0.8689285,0.05708978
0.8418431,0.8688704,0.02713332
0.8324689,0.8783383,0.002906293
0.8368661,0.8933842,-0.01976189
0.8511807,0.9073339,-0.04283988
0.868827,0.9206898,-0.06812614
0.8940629,0.9306755,-0.09253822
0.9116292,0.940233,-0.1115558
0.9284445,0.9494811,-0.1230328
0.9357786,0.9589202,-0.1157126
0.947486,0.9583907,-0.09781841
0.9571393,0.9619164,-0.05689771
0.9674215,0.9802083,-0.01069286
0.9627283,0.9994019,0.06086148
0.9649904,1.048951,0.1393943
0.9592909,1.100416,0.2125134
0.9600976,1.159056,0.290213
0.9514679,1.221987,0.3516688
0.9560251,1.266651,0.4058985
0.9597211,1.300405,0.4357375
0.9684424,1.305041,0.4567176
0.9783603,1.299518,0.455834
0.9898536,1.271813,0.4477336
0.9939933,1.243101,0.4251848
0.9920264,1.212195,0.3970344
0.982442,1.163849,0.3533541
0.9672692,1.08901,0.3139202
0.9492409,1.013276,0.2619781
0.9292413,0.9536625,0.2060863
0.9104161,0.9091303,0.1480836
0.8813182,0.8799711,0.09575148
0.8600186,0.8689101,0.05478725
0.8377899,0.8688954,0.02555561
0.8333176,0.8793696,0.001248628
0.8385265,0.8945848,-0.02183735
0.8529872,0.9082505,-0.04469898
0.8718533,0.9217677,-0.06970972
0.8980403,0.9317746,-0.09395787
0.9131097,0.9418013,-0.1124355
0.9297287,0.9512253,-0.1234325
0.9372741,0.960788,-0.1151658
0.9487449,0.9581001,-0.09800513
0.9588609,0.9632858,-0.05911683
0.9660724,0.9829887,-0.012671
0.9628286,1.00649,0.06340695
0.9634238,1.058458,0.1377063
0.9596174,1.111207,0.2149549
0.9561059,1.170128,0.2908899
0.952562,1.230647,0.3489385
0.955224,1.273068,0.4034493
0.9640097,1.301154,0.4317331
0.9695975,1.3056,0.4567204
0.9829553,1.294422,0.4559841
0.9904335,1.265425,0.450045
0.9958675,1.236301,0.4271112
0.9893109,1.203939,0.3983262
0.97931,1.146543,0.3550528
0.9613786,1.071601,0.3061484
0.9437579,1.002849,0.2517038
0.9227413,0.9423375,0.1956677
0.901748,0.9030725,0.1369276
0.8717151,0.8749771,0.0873531
0.8527765,0.9046974,0.04749992
0.8338919,0.917732,0.01968288
0.8341134,0.9290799,-0.003595948
0.8441413,0.9386202,-0.02748597
0.8608559,0.9482347,-0.05065826
0.8811848,0.957153,-0.07522905
0.9039897,0.958737,-0.09906732
0.9203379,0.9607048,-0.115198
0.9323164,0.9753548,-0.1240645
0.9414667,0.9950371,-0.1115763
0.9522463,1.0389,-0.08872002
0.9636943,1.089205,-0.04545563
0.963779,1.14556,0.007435191
0.9643444,1.207904,0.08012665
0.9601798,1.256033,0.1585656
0.9619635,1.296156,0.2351627
0.9523597,1.303665,0.3102525
0.9564355,1.307063,0.3711603
0.9562447,1.281636,0.4141506
0.9678231,1.251718,0.443913
0.9729822,1.222628,0.456594
0.989466,1.185814,0.4551371
0.9918847,1.11182,0.439503
0.9961383,1.033743,0.4163873
0.9860829,0.9716822,0.3791721
0.9744887,0.9174923,0.3420772
0.9570252,0.8887148,0.2944501
0.93858,0.8690144,0.2382572
0.9186186,1.164401,0.1830647
0.8950361,1.268226,0.1235704
0.8680122,1.300351,0.07626425
0.8486811,1.304904,0.04059453
0.832951,1.300198,0.01491112
0.8343452,1.271717,-0.009103239
0.8447252,1.241359,-0.03335801
0.8610566,1.209586,-0.05804405
0.8816277,1.155388,-0.08199848
0.9033922,1.07586,-0.1041618
0.9190097,1.00721,-0.1189112
0.9314927,0.9452567,-0.1215189
0.9404941,0.9050069,-0.1079221
0.9511341,0.8775069,-0.0797254
0.9624536,0.8688892,-0.03484203
0.9641021,0.8691996,0.02538389
0.9638855,0.8799192,0.101866
0.9609931,0.89448,0.1785988
0.9607195,0.9080146,0.2575546
0.9534641,0.9210015,0.3268027
0.9545083,0.9308159,0.3874625
0.955461,0.9407697,0.4225048
0.9659182,0.9502512,0.4507589
0.9714687,0.95935,0.4563979
0.9880306,0.9582471,0.4545613
0.9910709,0.9623407,0.4335974
0.9973572,0.9818947,0.4112257
0.9878052,1.003287,0.3660887
0.9771061,1.0538,0.3335375
0.9593892,1.10671,0.2829393
0.941723,1.162066,0.2150349
0.9213338,1.223647,0.1574298
0.8989929,1.266243,0.1044543
0.8700058,1.300062,0.0600161
0.8499084,1.304603,0.02942929
0.8332147,1.30267,0.003511667
0.8343592,1.27473,-0.02000317
0.845035,1.245977,-0.04318771
0.8621342,1.214498,-0.06753552
0.8833295,1.166781,-0.09115456
0.9043716,1.089621,-0.1106692
0.9211506,1.015364,-0.1225296
0.9325819,0.9552993,-0.1166468
0.9419354,0.9099125,-0.09922001
0.9526394,0.8811896,-0.06248562
0.9643307,0.8689144,-0.01482528
0.963532,0.8688794,0.05589356
0.9646799,0.878924,0.134607
0.9601708,0.8936888,0.2090629
0.9620043,0.907726,0.2899366
0.9519894,0.9204674,0.3514723
0.9574398,0.9306741,0.4047682
0.9567128,0.9405546,0.4346138
0.9681171,0.9495961,0.4567174
0.9735833,0.959042,0.4557666
0.9894801,0.9583684,0.4471299
0.9920728,0.961969,0.4235416
0.9957459,0.9802485,0.3932787
0.985539,1.000443,0.3500982
0.9733117,1.051651,0.3088731
0.9559185,1.104494,0.2533811
0.9362138,1.162834,0.1981951
0.9157039,1.224028,0.1394115
0.8893878,1.26886,0.08746515
0.8640157,1.300538,0.04893348
0.8434534,1.30507,0.02116504
0.832402,1.299919,-0.00246051
0.8357746,1.27184,-0.02483231
0.8481674,1.241349,-0.04785904
0.8663031,1.208982,-0.1006245
0.8906717,1.154408,-0.1165699
0.9094993,1.074832,-0.1232874
0.9266315,1.005715,-0.1104709
0.9353976,0.945169,-0.08614299
0.946892,0.9040979,-0.04267858
0.956746,0.8770167,0.009132579
0.9682596,0.8688765,0.08160739
0.9627184,0.8698421,0.1553444
0.9658742,0.8819834,0.2337695
0.9592881,0.8966928,0.3087454
0.9603318,0.9097803,0.3699995
0.9514499,0.9227585,0.4150071
0.9561484,0.9354542,0.4438671
0.9593918,0.9455547,0.456533
0.9683469,0.9544181,0.4550484
0.9771498,0.9595122,0.4373049
0.9897254,0.9590272,0.4139249
0.9935905,0.9702473,0.3718027
0.9926341,0.9905827,0.3371725
0.9828735,1.025797,0.2868723
0.9680097,1.077959,0.2334915
0.9499569,1.133213,0.176912
0.928991,1.195129,0.1159348
0.910019,1.247175,0.07134718
0.8819489,1.287867,0.03776972
0.8604841,1.303015,0.0120253
0.8386793,1.306529,-0.01184335
0.832892,1.28707,-0.03602496
0.8383193,1.258295,-0.06072825
0.8538493,1.226577,-0.08589669
0.8722651,1.192907,-0.1068853
0.8976023,1.12107,-0.1199836
0.9136857,1.044453,-0.1199134
0.9298806,0.981974,-0.10447
0.937852,0.9238966,-0.07154811
0.9487392,0.8931849,-0.02403862
0.9591323,0.8690687,0.04156718
0.9659621,0.8688936,0.1202451
0.9629636,0.8733882,0.1973027
0.9626556,0.889256,0.273998
0.9598591,0.9037795,0.3362203
0.9550323,0.9168474,0.3932408
0.95275,0.9284135,0.4252227
0.9552107,0.9373659,0.4537072
0.9640828,0.9467843,0.4563418
0.9698897,0.9557697,0.4544752
0.9838507,0.9591696,0.4324625
0.9904445,0.9597781,0.409276
0.9958177,0.9717029,0.3624217
0.9892575,0.9910157,0.3288777
0.9796963,1.027119,0.2748579
0.9624488,1.077533,0.218332
0.9454596,1.131276,0.1608902
0.9238104,1.191891,0.107108
0.9044336,1.24315,0.06109729
0.8730561,1.285573,0.03033188
0.8542206,1.302753,0.004228204
0.8341556,1.307093,-0.0182713
0.834005,1.27929,-0.0414367
0.8430787,1.248967,-0.06664053
0.8582799,1.217893,-0.08995169
0.8786701,1.177117,-0.1097719
0.902249,1.102918,-0.1222733
0.9184713,1.027567,-0.1176791
0.9316592,0.96357,-0.1019955
0.9407771,0.913805,-0.06841815
0.9514923,0.8855939,-0.02275161
0.9629788,0.8689703,0.03999848
0.9639698,0.8688597,0.1138708
0.9640821,0.8768005,0.1894594
0.9605924,0.8920326,0.2642953
0.9613049,0.9064592,0.3324177
0.9525258,0.9198074,0.3918448
0.9559352,0.9303347,0.4262663
0.9558508,0.9401886,0.4544283
0.9671435,0.9492766,0.4563159
0.9721475,0.9584347,0.4544643
0.9884641,0.9584053,0.4327991
0.9913653,0.9618796,0.4089985
0.996985,0.9793882,0.3627778
0.9869241,0.9990617,0.3287754
0.9760166,1.049335,0.2772628
0.9577848,1.099527,0.2214883
0.940003,1.156602,0.1675534
0.9192843,1.218457,0.1096595
0.8950818,1.261232,0.06469661
0.8674729,1.299714,0.03335096
0.8476641,1.304384,0.007018596
0.8328812,1.303505,-0.01630804
0.8346685,1.275458,-0.04052356
0.8461026,1.245426,-0.06563354
0.8636097,1.214582,-0.09011704
0.8863941,1.170018,-0.1100607
0.9070505,1.094882,-0.1222144
0.9236838,1.019195,-0.1173781
0.9338654,0.9556226,-0.1015233
0.9445154,0.9098551,-0.06586136
0.9547966,0.8805718,-0.01960668
0.9673478,0.8689133,0.04891093
0.9628394,0.8689467,0.1261456
0.9662293,0.8799441,0.199123
0.9593248,0.8954566,0.2792325
0.9612465,0.9098439,0.3431321
0.9513763,0.9232163,0.4022292
0.9567564,0.9327801,0.432167
0.9584622,0.9427998,0.4567216
0.968141,0.9517163,0.4559177
0.9762672,0.9607981,0.4486333
0.9895931,0.958046,0.4249239
0.9929842,0.9649838,0.3937986
0.9934248,0.9850593,0.3510082
0.9838209,1.009445,0.3103244
0.9700617,1.060878,0.2579643
0.9518384,1.113054,0.2028394
0.9320745,1.168317,0.1441849
0.9128934,1.228324,0.09335829
0.8859782,1.271111,0.05249307
0.8623067,1.300691,0.02396241
0.8406886,1.305162,9.41E-05
0.8325596,1.297908,-0.02232134
0.837291,1.270535,-0.04612523
0.8510425,1.241407,-0.07055092
0.8686299,1.211166,-0.09393129
0.8924294,1.160902,-0.1116053
0.9106047,1.083048,-0.1232797
0.9269553,1.012302,-0.1156846
0.9354984,0.9517549,-0.09778078
0.9465462,0.9089793,-0.05934094
0.9564523,0.8798327,-0.01330287
0.9682339,0.8689021,0.05530779
0.9627367,0.8701221,0.1294957
0.9658036,0.8827601,0.2072434
0.959288,0.8980828,0.2872888
0.9603156,0.9113331,0.3490483
0.9514107,0.9245569,0.4043459
0.9562548,0.9336941,0.4326333
0.9592429,0.9434525,0.4567228
0.9681991,0.9545112,0.4558793
0.9766064,0.9596599,0.4474588
0.989676,0.9588362,0.4247744
0.9931058,0.9684885,0.3962238
0.9931775,0.987954,0.3526472
0.9834521,1.018777,0.3123731
0.9692614,1.071954,0.2569026
0.9514539,1.125323,0.2012122
0.9310136,1.184921,0.1418459
0.9110842,1.238397,0.08995531
0.8835154,1.280008,0.04866371
0.8616425,1.301815,0.02185836
0.8395901,1.305875,-0.002237558
0.832814,1.292295,-0.02459496
0.8380601,1.262966,-0.04880735
0.8532971,1.232363,-0.07391304
0.8718637,1.200766,-0.09777683
0.897998,1.135074,-0.114348
0.9139926,1.055138,-0.1242834
